uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type
REVBOLT_001344,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003435,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177961111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003434,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016482,REVOS,REVOS,C1 Paradise Tower 1 Paryavaran Complex,28.5147157339447,77.2031620144844,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919540865078""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003433,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_001156,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1.0,3.3 kW,₹20 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003432,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00013019,REVOS,REVOS,c 147 sector 1 dwarka new delhi 110075,28.5972859766572,77.0748934149742,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918920995160""]",charging,110045,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003431,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1.0,3.3 kW,₹20 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_002921,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1.0,3.3 kW,₹20 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003006,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_002925,REVOS,REVOS,"Lajpat Nagar, Delhi",28.571535,77.244758,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110024,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_002924,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_002923,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_002837,REVOS,REVOS,Delhi,28.571502,77.282928,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110025,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017693,REVOS,REVOS,280 geeta colony near Geeta bhawan,28.6510685237214,77.2765680402517,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919711542989""]",charging,110031,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016481,REVOS,REVOS,C-1 paryavaran complex,28.5147018874947,77.203073836863,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919540865078""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00006923,REVOS,REVOS,"D-35 , Freedom Fighters Enclave , Neb Sarai , New Delhi - 110068",28.5087889926228,77.1983990818262,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918882670582""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00010891,REVOS,REVOS,"WZ-36A, Gurjar Gali, Possangi pur village, Janakpuri, New Delhi-110058",28.6233434103786,77.0846134051681,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917503704108""]",charging,110058,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017689,REVOS,REVOS,43A Rashid market Bhagat Singh road,28.6489277312183,77.2815133631229,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919212771024""]",charging,110051,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017722,REVOS,REVOS,43A Rashid market Bhagat Singh road,28.6487803221,77.2815727069974,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919212771024""]",charging,110051,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016278,REVOS,REVOS,Radhu place,28.6392915643939,77.2838267683983,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919013226987""]",charging,110092,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00007485,REVOS,REVOS,104 b Sanik enclave sec 2 Mohan garden,28.5535381511827,76.9528448581696,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919868570910""]",charging,110043,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017736,REVOS,REVOS,Radhu place,28.6395390339033,77.2841425985098,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919013246987""]",charging,110092,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017975,REVOS,REVOS,S557 school block shakarpur ,28.6285438801673,77.2779463604093,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919968032966""]",charging,110092,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017994,REVOS,REVOS,S 557 school block shakarpur ,28.6285615373702,77.2779684886336,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919968032966""]",charging,110092,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021346,REVOS,REVOS,d1chattarpur enklave,28.5011918945878,77.1836968883872,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021479,REVOS,REVOS,d1chattarpur enklave ,28.5012160553167,77.1837753430009,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021451,REVOS,REVOS,d1chattarpur enklave ,28.5010613676272,77.1835983172059,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021361,REVOS,REVOS,d1chattarpur enklave ,28.5010805194487,77.1835966408253,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00011618,REVOS,REVOS,plot no 24 gali no 3 friends colony near mansarovar park metro station,28.6740510433358,77.303634211421,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919467321999""]",charging,110095,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00007674,REVOS,REVOS,A111 Gali no 1 khera garhi colony ,28.7699314835381,77.1182127669454,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919971383533""]",charging,110082,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021672,REVOS,REVOS,Corner market Shop no 17,28.5395771949151,77.2136766090989,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999550308""]",charging,110017,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021431,REVOS,REVOS,SHOP NO.1 A D Market Near Mata Kalyani Shalimar Bagh,28.7196651754558,77.161076143384,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811300560""]",charging,110088,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016470,REVOS,REVOS,C561 Taj pur pahari,28.498416320369,77.3046816140413,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818545643""]",charging,110044,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00010489,REVOS,REVOS,"B1 ,35 Sharma colony budh vihar phase 2",28.721840981403,77.0907073840499,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810920156""]",charging,110041,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003845,REVOS,REVOS,Tahirpur Red light near ram mandir DehiL 95,28.6882544328838,77.3197388648987,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919718752148""]",charging,110093,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00008315,REVOS,REVOS,plot no NM64 pkt N sec 3 dsiidc Bawana delhi,28.7835385586396,77.0591605827212,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811031088""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00012993,REVOS,REVOS,1c vikas kunj ext mohan garden Uttam Nagar,28.6427628520839,77.0345717668533,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818375549""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016487,REVOS,REVOS,chamwood village faridabad,28.4961047593746,77.2879332304001,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917678186663""]",charging,110044,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016109,REVOS,REVOS,13485 yusuf sarai mkt new delhi 110016,28.560389690344,77.2066163644194,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919716876600""]",charging,110016,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021490,REVOS,REVOS,A104 group Wazirpur Industrial Area Delhi ,28.7009278489338,77.1676438674331,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811135600""]",charging,110052,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00020902,REVOS,REVOS,13485 yusuf sarai market,28.5598401936794,77.2065761312842,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919716876600""]",charging,110016,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016034,REVOS,REVOS,"619/10 , Main Road Chhattarpur",28.4974183333244,77.1848706901073,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919599044111""]",charging,110074,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016137,REVOS,REVOS,"619/10 , main road chhattarpur",28.4970874368062,77.1848998591304,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919599044111""]",charging,110074,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021659,REVOS,REVOS,"B-868,k Sangam vihar New Delhi 110080",28.5052024998302,77.2380317375064,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919871081422""]",charging,110080,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021500,REVOS,REVOS,49A Savitri Nagar New Delhi 110017,28.5403206007043,77.2180693969131,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919254952247""]",charging,110017,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021501,REVOS,REVOS,49A Savitri Nagar New Delhi 110017,28.5404248655976,77.2181139886379,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919354952247""]",charging,110017,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016116,REVOS,REVOS,D7 main road chattarpur new delhi ,28.5008495187853,77.1843885630369,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918588927755""]",charging,110074,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016069,REVOS,REVOS,D7 main road chattarpur,28.500755232655,77.1843694522977,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918588927755""]",charging,110074,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016151,REVOS,REVOS,shead no 10 Dsiidc cwc DDA kalkaji,28.5316907031638,77.2562070563436,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919891902241""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016059,REVOS,REVOS,D7main road chattarpur new delhi ,28.5005722583929,77.1843047440052,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918588927755""]",charging,110074,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016199,REVOS,REVOS,shead no 10 Dsiidc cwc DDA kalkaji,28.5316907031638,77.2562104091048,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919891902241""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021492,REVOS,REVOS,shead no 10 Dsiidc cwc DDA kalkaji,28.5316909977216,77.2562110796571,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919891902241""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016040,REVOS,REVOS,shead no 10 Dsiidc cwc DDA kalkaji,28.5316898194902,77.2562043741345,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919891902241""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016082,REVOS,REVOS,shead no 10 Dsiidc cwc DDA kalkaji,28.5316933541845,77.2562140971422,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919891902241""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021489,REVOS,REVOS,plot no 41 shiv park karola New Delhi,28.6090956112834,77.0340051501989,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918851345920""]",charging,110078,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021475,REVOS,REVOS,plot no 41 shiv park kakrola New Delhi,28.6091477096717,77.034084610641,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918851345920""]",charging,110078,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016258,REVOS,REVOS,B 13 SHOP NO 1 SUBHDRA COLONY,28.6706110908429,77.1774533763528,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918800270003""]",charging,110035,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00015292,REVOS,REVOS,10/12 Geeta colony,28.6577498337695,77.2661335766315,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919891584206""]",charging,110031,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016257,REVOS,REVOS,B13 subhara colony ,28.6706110908429,77.1774533763528,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918800270003""]",charging,110035,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00014595,REVOS,REVOS,166c Pocket 12 Jasola Vihar,28.5503699071467,77.2885581851006,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918882131247""]",charging,110020,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003265,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003010,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003346,REVOS,REVOS,"Pitampura, Delhi",28.713255,77.140129,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110088,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003009,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021756,REVOS,REVOS,near mother dairy nizamuddin railway station ,28.5882162065307,77.2551750764251,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+91+918130243""]",charging,110013,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003264,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003261,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003263,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_003008,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_001307,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
